id,title,original_title,overview,genres,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,keywords,cast,crew,combined_features
2307,A Pyromaniac's Love Story,A Pyromaniac's Love Story,"A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio is offered a bribe in exchange for taking the blame for the fire that destroys his workplace. Garet, the real arsonist, is apalled that someone else would try to take credit for his act of love. Before long, Sergio and Garet become entangled in a zany love-quadrangle involving Hattie and Stephanie. Written by Brian Whiting",Unknown,1995-04-28,7.0,2.0,0.463307,94.0,0,0.0,,,,a pyromaniac s love story a pastry boy and the son of a hair piece mogul become involved in an arson scandal  sergio is offered a bribe in exchange for taking the blame for the fire that destroys his workplace  garet  the real arsonist  is apalled that someone else would try to take credit for his act of love  before long  sergio and garet become entangled in a zany love quadrangle involving hattie and stephanie  written by brian whiting unknown
680,Pulp Fiction,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Unknown,1994-09-10,8.3,8670.0,140.950236,154.0,8000000,213928762.0,,,,pulp fiction a burger loving hit man  his philosophical partner  a drug addled gangster s moll and a washed up boxer converge in this sprawling  comedic crime caper  their adventures unfurl in three stories that ingeniously trip back and forth in time  unknown
110,Three Colors: Red,Trois couleurs : Rouge,Red This is the third film from the trilogy by Kieślowski. “Red” meaning brotherliness. Here Kieślowski masterly tells strange coincidentally linked stories in the most packed work.,Unknown,1994-05-27,7.8,246.0,7.832755,99.0,0,0.0,,,,three colors  red red this is the third film from the trilogy by kie lowski   red  meaning brotherliness  here kie lowski masterly tells strange coincidentally linked stories in the most packed work  unknown
108,Three Colors: Blue,Trois couleurs : Bleu,A woman struggles to find a way to live her life after the death of her husband and child.,Unknown,1993-01-10,7.7,311.0,8.843517,98.0,0,0.0,,,,three colors  blue a woman struggles to find a way to live her life after the death of her husband and child  unknown
2636,The Specialist,The Specialist,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",Unknown,1994-10-07,5.5,317.0,10.388183,110.0,45000000,170362582.0,,,,the specialist may munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl  she hires ray quick  a retired explosives expert to kill her parent s killers  when ned trent  embittered ex partner of quick s is assigned to protect one of quick s potential victims  a deadly game of cat and mouse ensues  unknown
2164,Stargate,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",Unknown,1994-10-27,6.8,942.0,13.328924,121.0,55000000,196567262.0,,,,stargate an interstellar teleportation device  found in egypt  leads to a planet with humans resembling ancient egyptians who worship the god ra  unknown
278,The Shawshank Redemption,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",Unknown,1994-09-23,8.5,8358.0,51.645403,142.0,25000000,28341469.0,,,,the shawshank redemption framed in the 1940s for the double murder of his wife and her lover  upstanding banker andy dufresne begins a new life at the shawshank prison  where he puts his accounting skills to work for an amoral warden  during his long stretch in prison  dufresne comes to be admired by the other inmates    including an older prisoner named red    for his integrity and unquenchable sense of hope  unknown
193,Star Trek: Generations,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,Unknown,1994-11-17,6.4,461.0,8.105708,118.0,38000000,120000000.0,,,,star trek  generations captain jean luc picard and the crew of the enterprise d find themselves at odds with the renegade scientist soran who is destroying entire star systems  only one man can help picard stop soran s scheme   and he s been dead for seventy eight years  unknown
95963,The Walking Dead,The Walking Dead,"Five young marines on a suicide mission in Vietnam, struggle for survival in a jungle minefield. The mean streets of home did not prepare them for this.",Unknown,1995-02-24,6.6,4.0,0.620873,88.0,0,0.0,,,,the walking dead five young marines on a suicide mission in vietnam  struggle for survival in a jungle minefield  the mean streets of home did not prepare them for this  unknown
1587,What's Eating Gilbert Grape,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",Unknown,1993-12-17,7.5,943.0,10.3919,118.0,11000000,10032765.0,,,,what s eating gilbert grape gilbert has to care for his brother arnie and his obese mother  which gets in the way when love walks into his life  unknown
2064,While You Were Sleeping,While You Were Sleeping,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",Unknown,1995-04-21,6.5,340.0,15.783615,103.0,17000000,182057016.0,,,,while you were sleeping a love story built on a misunderstanding  a transit worker pulls commuter peter off the tracks after he s mugged  but while he s in a coma  his family mistakenly thinks she s peter s fianc e  and she doesn t correct them  things get more complicated when she falls for his brother  who s not quite sure that she s who she claims to be  unknown
236,Muriel's Wedding,Muriel's Wedding,"Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious.",Unknown,1994-09-29,6.9,104.0,5.254847,106.0,3000000,15119639.0,,,,muriel s wedding muriel s wedding is p j  hogan s film debut  a humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman  an amusing comedy that s funny  silly  angry and serious  unknown
2759,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert","Two drag-queens and a transsexual contract to perform a drag show at a resort in Alice Springs, a resort town in the remote Australian desert. They head west from Sydney aboard their lavender bus, Priscilla. En route, it is discovered that the woman they've contracted with is the wife of one of the drag queens. Their bus breaks down, and is repaired by Bob, who travels on with them.",Unknown,1994-05-31,7.2,174.0,8.328596,104.0,0,11220670.0,,,,the adventures of priscilla  queen of the desert two drag queens and a transsexual contract to perform a drag show at a resort in alice springs  a resort town in the remote australian desert  they head west from sydney aboard their lavender bus  priscilla  en route  it is discovered that the woman they ve contracted with is the wife of one of the drag queens  their bus breaks down  and is repaired by bob  who travels on with them  unknown
